CUST_ID,GENDER,ADDRESS,EMAIL_ID,STATE,ZIP,FIRST_NAME,LAST_NAME,TENURE_YEARS,AGE,EDUCATION_STATUS,MARITAL_STATUS,NO_OF_CHILDRENS,NO_OF_DEPENDENTS,HOUSE_OWNERSHIP,OCCUPATION,PURCHASE_HABITS_APPAREL,NPS_FEEDBACK,NPS_SCORE,NO_OF_UNIQUE_POLICIES_SOLD_LAST_12_MONTHS
860273045816,F,8916 Hill Ln SECAUCUS,alexander.deandrade@hotmail.com,NJ,070944407,ALEXANDER,DEANDRADE,2,54,MASTER,DIVORCED,0,0,MORTGAGE,ADJUSTER,0,Reliable products at a fair price; I’m satisfied.,9,4
861090389392,M,8492 Ash Ter LEAWOOD,raymond.jr@example.com,KS,662092384,RAYMOND,JR,12,25,HIGH_SCHOOL,WIDOWED,0,1,OTHER,AGENT,0,Claims process is confusing and took too long.,1,7
643026887688,M,8788 Cedar Rd DALLAS,robert.jr@yahoo.com,TX,75253,ROBERT,JR,14,63,BACHELOR,MARRIED,3,4,OTHER,ADJUSTER,0,Reliable products at a fair price; I’m satisfied.,10,18
746123349950,M,4050 Willow Pl CLOVIS,russell.weber@hotmail.com,NM,88101,RUSSELL,WEBER,12,40,MASTER,MARRIED,3,4,OTHER,AGENT,0,Premiums keep rising while support is unresponsive.,3,7
217953201856,M,3956 Maple Ln PEARLAND,idris.lawal@example.com,TX,77584,IDRIS,LAWAL,9,30,HIGH_SCHOOL,MARRIED,0,0,OWN,ADJUSTER,1,Easy to work with; I feel well covered.,9,2
634885737333,F,6433 Cedar St KISSIMMIEE,rosa.castro@mail.com,FL,34744,ROSA,CASTRO,10,44,DOCTORATE,SINGLE,1,2,MORTGAGE,AGENT,1,"Professional team, smooth process from start to finish.",9,2
256058986384,M,4484 Elm Ave DALLAS,johneshia.moore@example.com,TX,75208,JOH'NESHIA,MOORE,1,50,ASSOCIATE,SINGLE,1,2,OWN,ADJUSTER,0,Service was slow and the experience was frustrating.,0,4
973436912784,F,8884 Chestnut Ave GLENDALE,hameet.sethi@yahoo.com,AZ,85308,HAMEET,SETHI,3,43,HIGH_SCHOOL,WIDOWED,0,1,OTHER,AGENT,1,"Overall okay, but there’s room to improve response times.",7,10
822578049961,M,1061 Maple Way MAYFIELD VILLAGE,jessica.giles@outlook.com,OH,441431589,JESSICA,GILES,4,37,ASSOCIATE,MARRIED,3,4,RENT,ADJUSTER,1,I felt pressured into products that weren’t a good fit.,3,4
368608041242,M,342 Pine Ter PRESCOTT VALLEY,kimberly.barnett@hotmail.com,AZ,863142976,KIMBERLY,BARNETT,3,59,HIGH_SCHOOL,DIVORCED,2,2,OTHER,AGENT,1,"Overall okay, but there’s room to improve response times.",8,3
909045343894,F,1994 Elm Ave ROSWELL,mathew.palazzo@example.com,GA,30075,MATHEW,PALAZZO,1,29,HIGH_SCHOOL,SINGLE,3,3,MORTGAGE,AGENT,1,I felt pressured into products that weren’t a good fit.,5,10
782991009474,F,574 Chestnut Ave BRADLEY,sandra.reisz@yahoo.com,CA,934269647,SANDRA,REISZ,3,33,BACHELOR,WIDOWED,1,1,MORTGAGE,AGENT,1,Premiums keep rising while support is unresponsive.,3,2
526072446351,F,451 Birch Way PLANO,cynthia.buggs@mail.com,TX,75074,CYNTHIA,BUGGS,7,47,ASSOCIATE,DIVORCED,1,1,OTHER,AGENT,0,Premiums keep rising while support is unresponsive.,1,7
546801388677,M,7777 River Dr TYLER,chiagozie.nwasuruba@mail.com,TX,757037128,CHIAGOZIE,NWASURUBA,19,59,ASSOCIATE,WIDOWED,0,1,OWN,AGENT,0,"Experience was fine, nothing exceptional.",7,15
663801529551,F,4651 Birch Way DALLAS,mark.clayton@mail.com,TX,752660042,MARK,CLAYTON,15,38,ASSOCIATE,SINGLE,0,1,OWN,ADJUSTER,0,Reliable products at a fair price; I’m satisfied.,10,5
239938076685,M,2785 Oak Blvd AVONDALE,sonia.enderby@mail.com,AZ,85392,SONIA,ENDERBY,2,25,DOCTORATE,DIVORCED,1,1,OTHER,AGENT,1,"Overall okay, but there’s room to improve response times.",7,1
427770568200,F,1300 Oak Pl SAN JOSE,morena.palacios@yahoo.com,CA,951282551,MORENA,PALACIOS,13,56,DOCTORATE,WIDOWED,2,2,MORTGAGE,AGENT,1,Hard to reach anyone who could actually help.,0,7
90169601361,M,5461 Birch Way EDWARDS,nicholas.budor@mail.com,CO,816320020,NICHOLAS,BUDOR,14,25,MASTER,MARRIED,3,4,MORTGAGE,AGENT,0,Products are decent; service quality varies by rep.,8,15
685285668483,M,583 Cedar St HONDO,sierrah.crow@mail.com,TX,78861,SIERRAH,CROW,20,40,MASTER,DIVORCED,1,1,MORTGAGE,AGENT,0,Service was slow and the experience was frustrating.,2,7
162913017708,M,3808 Cedar Rd FORNEY,bukola.oluwafemi@yahoo.com,TX,75126,BUKOLA,OLUWAFEMI,9,36,ASSOCIATE,DIVORCED,0,0,OWN,ADJUSTER,0,Great value and fast claims support.,10,9
560509333931,F,8031 Hill Way EL PASO,israel.ramirez@gmail.com,TX,79936,ISRAEL,RAMIREZ,17,63,BACHELOR,SINGLE,3,4,RENT,AGENT,0,Service was slow and the experience was frustrating.,4,6
811335535539,M,7639 Chestnut Ct HUNTSVILLE,hundley.batts@mail.com,AL,35804,HUNDLEY,BATTS,18,51,MASTER,DIVORCED,3,3,RENT,AGENT,0,Hard to reach anyone who could actually help.,5,10
592648834293,F,4393 Cedar St SAN DIEGO,matthew.schwister@mail.com,CA,921163176,MATTHEW,SCHWISTER,19,38,DOCTORATE,MARRIED,1,1,RENT,AGENT,0,Reliable products at a fair price; I’m satisfied.,10,7
103891469731,M,5831 Maple Way DALLAS,anthony.preston@outlook.com,TX,75217,ANTHONY,PRESTON,11,57,MASTER,SINGLE,1,1,OWN,ADJUSTER,1,Service was slow and the experience was frustrating.,6,10
739580084984,M,9084 Meadow Ave ALBUQERQUE,renee.yellowhorse@hotmail.com,NM,87109,RENEE,YELLOWHORSE,14,56,ASSOCIATE,MARRIED,1,1,OTHER,AGENT,1,"Overall okay, but there’s room to improve response times.",7,15
33812589826,F,3926 Maple Ln ODESSA,elvira.archuleta@example.com,TX,79766,ELVIRA,ARCHULETA,13,29,BACHELOR,WIDOWED,2,3,OWN,AGENT,0,"Overall okay, but there’s room to improve response times.",7,1
133608352714,F,4814 Elm Ave MCKINNEY,tania.arevalo@example.com,TX,75071,TANIA,AREVALO,5,60,ASSOCIATE,MARRIED,3,4,MORTGAGE,AGENT,1,Easy to work with; I feel well covered.,9,11
848495775053,F,3153 Spruce St ARLINGTON HEIGHTS,robert.herrmann@gmail.com,IL,600045555,ROBERT,HERRMANN,17,38,BACHELOR,SINGLE,1,2,MORTGAGE,AGENT,0,Communication is fair; some steps could be simpler.,7,5
810147054199,F,3299 Elm Ct DALLAS,adam.migliore@outlook.com,TX,752435778,ADAM,MIGLIORE,13,64,DOCTORATE,DIVORCED,2,3,RENT,ADJUSTER,0,Hard to reach anyone who could actually help.,4,8
335203017370,M,6470 Lake Pl PFLUGERVILLE,yolanda.hernandez@example.com,TX,78660,YOLANDA,HERNANDEZ,6,38,MASTER,WIDOWED,1,1,MORTGAGE,AGENT,0,Claims process is confusing and took too long.,2,7
986231846073,M,2173 Cedar St DALLAS,valencia.thompkins@mail.com,TX,75249,VALENCIA,THOMPKINS,17,58,DOCTORATE,WIDOWED,3,3,RENT,ADJUSTER,0,Premiums keep rising while support is unresponsive.,6,10
72078778175,M,1275 Willow Blvd NEW ORLEANS,melissa.hardison@gmail.com,LA,701131728,MELISSA,HARDISON,11,34,ASSOCIATE,MARRIED,3,4,MORTGAGE,ADJUSTER,0,"Overall okay, but there’s room to improve response times.",7,1
809964947103,M,2203 Cedar St MUSKOGEE,kenneth.frazier@mail.com,OK,74403,KENNETH,FRAZIER,6,48,ASSOCIATE,SINGLE,3,3,RENT,AGENT,1,Great value and fast claims support.,9,12
889988360288,F,5388 Spruce Rd SCOTTSDALE,thomas.huston@hotmail.com,AZ,85259,THOMAS,HUSTON,16,42,BACHELOR,SINGLE,1,1,RENT,AGENT,1,Service was slow and the experience was frustrating.,3,7
220153417743,M,7843 Cedar St DAVENPORT,alexander.bennett@mail.com,FL,33897,ALEXANDER,BENNETT,11,59,BACHELOR,MARRIED,2,2,OWN,ADJUSTER,0,Products are decent; service quality varies by rep.,7,5
346969575084,M,184 Chestnut Ave WEST PLAINS,david.rosenbauer@yahoo.com,MO,657751839,DAVID,ROSENBAUER,6,50,MASTER,DIVORCED,0,1,RENT,AGENT,1,"Overall okay, but there’s room to improve response times.",8,6
401321533079,F,4179 Meadow Ct LOWELL,pierce.baker@gmail.com,AR,727450333,PIERCE,BAKER,10,49,MASTER,WIDOWED,0,0,RENT,AGENT,0,Reliable products at a fair price; I’m satisfied.,9,17
848934776326,F,2426 Maple Ln IRVING,seth.claborn@example.com,TX,750625680,SETH,CLABORN,11,26,ASSOCIATE,MARRIED,2,3,MORTGAGE,AGENT,0,I felt pressured into products that weren’t a good fit.,1,5
455055284745,M,2845 Oak Blvd LAKEWOOD,christopher.martinez@mail.com,CO,80227,CHRISTOPHER,MARTINEZ,14,55,BACHELOR,WIDOWED,2,3,OTHER,AGENT,0,"Professional team, smooth process from start to finish.",10,11
709653672795,M,895 Oak Blvd ACWORTH,joseph.valenti@mail.com,GA,30101,JOSEPH,VALENTI,18,51,BACHELOR,DIVORCED,0,1,OWN,AGENT,0,"Professional team, smooth process from start to finish.",9,11
904053733955,M,8055 Willow Blvd LOS ANGELES,spencer.stone@gmail.com,CA,90039,SPENCER,STONE,16,49,ASSOCIATE,SINGLE,1,2,RENT,AGENT,0,I felt pressured into products that weren’t a good fit.,5,10
514726387342,M,7442 Ash Ter DENVER,jason.braswell@example.com,CO,802095008,JASON,BRASWELL,3,67,MASTER,MARRIED,1,2,OWN,AGENT,1,Coverage is acceptable for the price point.,8,3
914531091491,F,6591 Hill Way CEDAR HILL,jamaal.wilson@gmail.com,TX,75106,JAMAAL,WILSON,4,39,DOCTORATE,SINGLE,3,4,OWN,AGENT,0,Easy to work with; I feel well covered.,9,17
886850798777,M,5877 Pine Dr CYPRESS,kristi.sebera@gmail.com,TX,774295049,KRISTI,SEBERA,2,25,BACHELOR,WIDOWED,0,0,RENT,AGENT,1,Reliable products at a fair price; I’m satisfied.,10,4
702999133855,F,7955 Lake Blvd POWAY,stephane.higgins@outlook.com,CA,920646886,STEPHANE,HIGGINS,6,38,HIGH_SCHOOL,WIDOWED,0,0,OWN,AGENT,0,Coverage is acceptable for the price point.,7,10
945052182449,F,549 Meadow Ct BLUE ISLAND,ivory.buchanan@gmail.com,IL,60406,IVORY,BUCHANAN,5,41,MASTER,SINGLE,2,3,MORTGAGE,ADJUSTER,1,"Experience was fine, nothing exceptional.",7,13
333373171574,M,4674 Meadow Ave ZIONSVILLE,christopher.tinder@hotmail.com,IN,46077,CHRISTOPHER,TINDER,6,44,MASTER,SINGLE,0,1,RENT,AGENT,1,I felt pressured into products that weren’t a good fit.,1,2
465648021246,F,346 Birch Ln HOUSTON,tina.formby@yahoo.com,TX,770691452,TINA,FORMBY,3,60,ASSOCIATE,WIDOWED,3,4,MORTGAGE,AGENT,0,"Professional team, smooth process from start to finish.",10,6
866432790236,F,336 Hill Ln CHILLICOTHE,brooke.lynch@hotmail.com,OH,45601,BROOKE,LYNCH,11,42,MASTER,DIVORCED,2,2,OTHER,ADJUSTER,0,Products are decent; service quality varies by rep.,7,1
866186305158,M,7258 Cedar Rd SAN ANGELO,andreas.graf@yahoo.com,TX,769035545,ANDREAS,GRAF,17,31,ASSOCIATE,SINGLE,2,2,RENT,AGENT,0,Reliable products at a fair price; I’m satisfied.,9,11
100049611129,F,4229 Elm Ct WOODBURY,matthew.avellino@outlook.com,NY,117972614,MATTHEW,AVELLINO,2,65,MASTER,SINGLE,1,1,MORTGAGE,AGENT,0,Communication is fair; some steps could be simpler.,8,5
636057173927,M,3027 Pine Dr LAWRENCEVILLE,parker.harvey@gmail.com,GA,300490029,PARKER,HARVEY,10,38,ASSOCIATE,WIDOWED,1,1,OWN,AGENT,1,Products are decent; service quality varies by rep.,7,3
131240965183,M,4283 Sunset St LAMESA,kembra.jones@outlook.com,TX,79331,KEMBRA,JONES,13,64,DOCTORATE,WIDOWED,1,1,RENT,AGENT,1,Easy to work with; I feel well covered.,10,8
401014666922,F,2022 Pine Ter SAN ANTONIO,angelina.cano@hotmail.com,TX,782013616,ANGELINA,CANO,3,54,BACHELOR,MARRIED,3,4,OWN,AGENT,1,Products are decent; service quality varies by rep.,7,14
938616200282,F,8382 Pine Ter RICHARDSON,vinh.thai@hotmail.com,TX,750822413,VINH,THAI,3,48,MASTER,MARRIED,1,1,RENT,AGENT,1,Premiums keep rising while support is unresponsive.,3,6
106046533333,M,1433 Sunset St MOUNT PLEASANT,erin.kwon@outlook.com,SC,29466,ERIN,KWON,12,63,ASSOCIATE,SINGLE,2,3,OTHER,AGENT,1,Hard to reach anyone who could actually help.,2,2
842254346457,M,2557 River Dr BRYANT,seronna.johnson@mail.com,AR,72022,SERONNA,JOHNSON,10,25,BACHELOR,SINGLE,1,2,RENT,AGENT,0,Hard to reach anyone who could actually help.,0,7
495579477961,F,4061 Maple Way ASHBURNHAM,carol.healey@outlook.com,MA,01430,CAROL,HEALEY,14,61,HIGH_SCHOOL,MARRIED,2,3,OWN,AGENT,1,Claims process is confusing and took too long.,0,2
626028949691,M,1791 Hill Way WAKE FOREST,nelson.raynor@gmail.com,NC,275879179,NELSON,RAYNOR,10,44,ASSOCIATE,SINGLE,0,1,OWN,AGENT,0,Coverage is acceptable for the price point.,7,15
608438358723,M,823 Cedar St HOUSTON,maria.batarse@mail.com,TX,77074,MARIA,BATARSE,6,55,BACHELOR,DIVORCED,2,3,OWN,AGENT,1,"Overall okay, but there’s room to improve response times.",8,3
907010120319,F,2419 Chestnut Ct DELTONA,zachery.smith@mail.com,FL,327258207,ZACHERY,SMITH,10,29,ASSOCIATE,WIDOWED,3,4,MORTGAGE,ADJUSTER,0,I felt pressured into products that weren’t a good fit.,6,9
971811672226,M,6326 Maple Ln PEORIA,brittney.varela@example.com,AZ,85345,BRITTNEY,VARELA,17,58,ASSOCIATE,SINGLE,0,0,MORTGAGE,ADJUSTER,1,Reliable products at a fair price; I’m satisfied.,10,10
771893279386,M,8486 Maple Ln HOUSTON,syed.ali@example.com,TX,77082,SYED,ALI,10,66,MASTER,MARRIED,3,3,OTHER,AGENT,1,Hard to reach anyone who could actually help.,5,10
159099396349,F,6449 Elm Ct BOSTON,joshua.marlatt@outlook.com,MA,021165066,JOSHUA,MARLATT,14,34,MASTER,SINGLE,0,0,OWN,AGENT,1,Coverage is acceptable for the price point.,7,1
328115686700,F,4800 Willow Pl HOUSTON,shahad.sherif@hotmail.com,TX,770653890,SHAHAD,SHERIF,1,42,DOCTORATE,SINGLE,2,2,OTHER,AGENT,0,Products are decent; service quality varies by rep.,7,10
225975892745,F,4845 Willow Blvd LOUISVILLE,joshua.gilliam@gmail.com,KY,402235168,JOSHUA,GILLIAM,2,28,BACHELOR,WIDOWED,0,0,OWN,AGENT,1,Claims process is confusing and took too long.,6,6
398419243884,F,7984 Chestnut Ave MURPHY,mckenna.moran@yahoo.com,TX,75094,MCKENNA,MORAN,4,62,DOCTORATE,WIDOWED,1,2,OWN,AGENT,1,Premiums keep rising while support is unresponsive.,6,7
737153440008,F,7108 Cedar Rd NEW YORK,tavis.moonan@yahoo.com,NY,10022,TAVIS,MOONAN,9,35,HIGH_SCHOOL,MARRIED,0,0,OTHER,AGENT,0,Claims process is confusing and took too long.,0,7
662404612663,M,4763 Sunset St RICHMOND,rizwan.ahmed@outlook.com,TX,774693631,RIZWAN,AHMED,12,32,HIGH_SCHOOL,SINGLE,0,1,MORTGAGE,AGENT,0,Products are decent; service quality varies by rep.,8,14
305872159498,M,4598 Sunset Rd BOWIE,joshua.groves@example.com,MD,20716,JOSHUA,GROVES,16,28,DOCTORATE,WIDOWED,0,0,MORTGAGE,AGENT,0,Excellent service and clear communication—highly recommend.,10,7
972540918896,F,996 Hill Ln FRANKLIN,kyla.coleman@hotmail.com,TN,370671426,KYLA,COLEMAN,12,30,BACHELOR,DIVORCED,2,3,OWN,AGENT,0,Excellent service and clear communication—highly recommend.,9,4
884216124901,F,1001 Maple Way AUSTINTOWN,michael.mcbride@outlook.com,OH,44515,MICHAEL,MCBRIDE,20,36,ASSOCIATE,WIDOWED,1,1,OTHER,AGENT,0,Communication is fair; some steps could be simpler.,8,13
227212625887,M,2987 Ash Dr AGOURA HILLS,gregory.eisenman@outlook.com,CA,913011624,GREGORY,EISENMAN,15,49,MASTER,DIVORCED,3,4,OWN,AGENT,0,"Experience was fine, nothing exceptional.",8,5
72658732023,M,4123 Cedar St NEW SMYRNA BEACH,jaime.ryan@mail.com,FL,321687585,JAIME,RYAN,8,43,MASTER,DIVORCED,1,2,OTHER,AGENT,0,Reliable products at a fair price; I’m satisfied.,9,8
290047827551,F,3651 Hill Way WESLEY CHAPEL,claude.ussery@gmail.com,FL,335449206,CLAUDE,USSERY,9,65,MASTER,MARRIED,1,2,OWN,AGENT,0,Premiums keep rising while support is unresponsive.,1,7
683414973508,M,608 Sunset Rd AUSTIN,michelle.cummings@example.com,TX,78759,MICHELLE,CUMMINGS,0,26,DOCTORATE,MARRIED,0,1,RENT,AGENT,1,Excellent service and clear communication—highly recommend.,9,9
707904098330,M,8430 Willow Pl LANEVILLE,christopher.walker@hotmail.com,TX,756679608,CHRISTOPHER,WALKER,12,53,BACHELOR,DIVORCED,2,2,OTHER,AGENT,0,Hard to reach anyone who could actually help.,4,2
59307940894,M,1994 Elm Ave SEATTLE,ryan.terwedo@example.com,WA,98117,RYAN,TERWEDO,6,29,HIGH_SCHOOL,SINGLE,1,2,OWN,AGENT,0,"Experience was fine, nothing exceptional.",8,1
805142168554,F,8654 Elm Ave DALLAS,kris.bueno@example.com,TX,75254,KRIS,BUENO,16,41,HIGH_SCHOOL,WIDOWED,2,2,RENT,AGENT,1,Coverage is acceptable for the price point.,7,2
521389765864,M,1964 Elm Ave GRAFTON,gordon.knuth@example.com,WI,530249559,GORDON,KNUTH,7,58,DOCTORATE,SINGLE,0,1,OWN,AGENT,0,Reliable products at a fair price; I’m satisfied.,10,13
497733940455,F,1555 Oak Blvd HENDERSON,danny.pollard@mail.com,TX,756524513,DANNY,POLLARD,11,46,DOCTORATE,SINGLE,0,0,OWN,ADJUSTER,1,"Professional team, smooth process from start to finish.",9,16
233941439342,M,2442 Pine Ter CANASTOTA,wallace.cukierski@hotmail.com,NY,130324848,WALLACE,CUKIERSKI,18,39,DOCTORATE,WIDOWED,2,2,OTHER,AGENT,1,"Experience was fine, nothing exceptional.",7,3
201771835897,F,7997 Ash Dr BUFFALO GROVE,iryna.dovbenko@outlook.com,IL,600896547,IRYNA,DOVBENKO,17,46,HIGH_SCHOOL,SINGLE,2,3,RENT,AGENT,0,Service was slow and the experience was frustrating.,1,7
505152463258,M,4358 Sunset Rd MADERA,godofredo.juarezmunoz@example.com,CA,93638,GODOFREDO,JUAREZ-MUNOZ,1,53,BACHELOR,WIDOWED,0,0,MORTGAGE,AGENT,0,Products are decent; service quality varies by rep.,8,6
105470341975,M,8075 Lake Blvd PENITAS,javier.gonzalez@outlook.com,TX,78576,JAVIER,GONZALEZ,8,67,DOCTORATE,WIDOWED,3,3,RENT,AGENT,1,Reliable products at a fair price; I’m satisfied.,9,3
96063633350,F,450 Willow Pl HOUSTON,laura.white@hotmail.com,TX,770181831,LAURA,WHITE,4,28,MASTER,MARRIED,0,1,OTHER,AGENT,0,Easy to work with; I feel well covered.,10,3
539894260460,M,1560 Willow Pl MC EWEN,raven.gingerich@hotmail.com,TN,371015327,RAVEN,GINGERICH,7,50,ASSOCIATE,DIVORCED,1,2,OWN,AGENT,0,Communication is fair; some steps could be simpler.,7,6
296775370927,M,2027 Ash Dr KENNEY,kylie.goldman@outlook.com,IL,61749,KYLIE,GOLDMAN,15,26,MASTER,WIDOWED,1,2,OWN,ADJUSTER,0,Premiums keep rising while support is unresponsive.,1,7
187380532064,M,1164 Meadow Ave TAMPA,hairo.pena@hotmail.com,FL,33602,HAIRO,PENA,8,43,BACHELOR,DIVORCED,1,2,RENT,AGENT,0,Service was slow and the experience was frustrating.,4,2
60294610712,F,1812 Pine Ter FORT WORTH,nicholas.hand@hotmail.com,TX,762442579,NICHOLAS,HAND,15,33,DOCTORATE,MARRIED,2,2,RENT,AGENT,1,Coverage is acceptable for the price point.,8,3
520803281841,F,2941 Birch Way HOUSTON,gene.garner@mail.com,TX,770705655,GENE,GARNER,1,44,DOCTORATE,SINGLE,1,1,MORTGAGE,AGENT,0,Premiums keep rising while support is unresponsive.,0,7
698983774650,F,7750 Oak Pl KISSIMMEE,francisco.romero@yahoo.com,FL,34746,FRANCISCO,ROMERO,18,42,HIGH_SCHOOL,MARRIED,1,1,OWN,AGENT,0,Excellent service and clear communication—highly recommend.,9,14
842246997510,M,6610 Oak Pl MINNETONKA,philip.schindler@yahoo.com,MN,55343,PHILIP,SCHINDLER,4,32,HIGH_SCHOOL,DIVORCED,1,2,OTHER,AGENT,0,I felt pressured into products that weren’t a good fit.,0,7
445976650371,M,1471 Birch Way RICHMOND,kriss.yates@mail.com,TX,774065861,KRISS,YATES,12,56,HIGH_SCHOOL,MARRIED,3,4,OTHER,ADJUSTER,1,"Experience was fine, nothing exceptional.",7,15
545973093975,F,1075 Oak Blvd MAGNOLIA,gretal.sands@mail.com,TX,77354,GRETAL,SANDS,0,66,DOCTORATE,WIDOWED,1,1,OTHER,AGENT,1,Communication is fair; some steps could be simpler.,7,14
265783926221,F,3321 Hill Way BOSTON,taylor.noecker@gmail.com,MA,021165066,TAYLOR,NOECKER,4,47,BACHELOR,DIVORCED,3,4,RENT,ADJUSTER,1,Hard to reach anyone who could actually help.,6,7
134899586049,M,8149 Chestnut Ct PLANO,marquise.akis@mail.com,TX,75074,MARQUISE,AKIS,6,31,DOCTORATE,DIVORCED,0,1,OWN,AGENT,1,Easy to work with; I feel well covered.,9,11
755308069047,F,7147 River Dr BOSTON,todd.machtley@mail.com,MA,021165066,TODD,MACHTLEY,15,38,DOCTORATE,DIVORCED,2,3,OWN,ADJUSTER,1,Coverage is acceptable for the price point.,8,15
674803156414,F,4514 Elm Ave MANSFIELD,alex.huynh@example.com,TX,76063,ALEX,HUYNH,19,47,HIGH_SCHOOL,DIVORCED,1,2,RENT,ADJUSTER,1,Great value and fast claims support.,9,18
289148744719,F,2819 Elm Ct AUSTIN,clemence.ishimwe@outlook.com,TX,787286790,CLEMENCE,ISHIMWE,2,41,HIGH_SCHOOL,WIDOWED,1,2,OWN,AGENT,0,Coverage is acceptable for the price point.,8,14
651406326330,M,6430 Oak Pl NORFOLK,louis.jr@yahoo.com,VA,235132120,LOUIS,JR,4,35,ASSOCIATE,WIDOWED,3,3,OWN,AGENT,0,Easy to work with; I feel well covered.,9,14
101747205099,M,199 Chestnut Ct YORBA LINDA,david.myhren@mail.com,CA,928873400,DAVID,MYHREN,18,55,ASSOCIATE,WIDOWED,0,1,OTHER,AGENT,0,Excellent service and clear communication—highly recommend.,10,4
641663530960,M,8060 Lake Pl FRANKLIN,drew.helmstetter@example.com,NJ,07416,DREW,HELMSTETTER,3,58,HIGH_SCHOOL,MARRIED,0,0,RENT,AGENT,1,Communication is fair; some steps could be simpler.,8,2
936397170001,F,101 Maple Way BRONX,mariam.sallam@outlook.com,NY,10465,MARIAM,SALLAM,15,27,DOCTORATE,WIDOWED,1,1,OTHER,AGENT,1,Easy to work with; I feel well covered.,10,18
853959482658,F,8758 Cedar Rd SOUTH ELGIN,laura.lee@yahoo.com,IL,601772379,LAURA,LEE,13,37,BACHELOR,MARRIED,0,0,OWN,ADJUSTER,0,"Experience was fine, nothing exceptional.",8,15
738359196086,M,6186 Hill Ln AUSTIN,lucas.noxon@hotmail.com,TX,787451652,LUCAS,NOXON,5,45,DOCTORATE,MARRIED,0,0,OTHER,AGENT,0,Service was slow and the experience was frustrating.,5,10
120920314657,F,4757 Ash Dr JACKSONVILLE,jeffery.higgins@outlook.com,FL,32224,JEFFERY,HIGGINS,19,64,ASSOCIATE,MARRIED,2,2,OWN,AGENT,1,Reliable products at a fair price; I’m satisfied.,10,5
758163006722,F,822 Pine Ter COMMERCE TOWNSHIP,ann.movitz@hotmail.com,MI,48382,ANN,MOVITZ,5,30,MASTER,WIDOWED,3,4,MORTGAGE,AGENT,1,Easy to work with; I feel well covered.,10,14
843585473762,F,2862 Pine Ter BROOMFIELD,thomas.nix@hotmail.com,CO,80023,THOMAS,NIX,15,46,ASSOCIATE,WIDOWED,3,3,MORTGAGE,AGENT,0,I felt pressured into products that weren’t a good fit.,6,8
528697286002,F,8102 Ash Ter FORT WORTH,angela.lamb@example.com,TX,761088360,ANGELA,LAMB,3,30,HIGH_SCHOOL,DIVORCED,1,1,OWN,AGENT,0,Products are decent; service quality varies by rep.,7,14
741463188757,M,6857 Ash Dr ST PETERSBURG,kelly.oak@outlook.com,FL,337051677,KELLY,OAK,13,66,HIGH_SCHOOL,MARRIED,3,4,OWN,ADJUSTER,1,Communication is fair; some steps could be simpler.,7,1
622711475923,N,9023 Sunset St FORT WORTH,haylee.diehl@outlook.com,TX,761314032,HAYLEE,DIEHL,3,39,DOCTORATE,WIDOWED,0,0,OWN,AGENT,0,Reliable products at a fair price; I’m satisfied.,10,9
383426717674,M,5774 Elm Ave LAS VEGAS,lizette.mejia@example.com,NV,89166,LIZETTE,MEJIA,15,28,DOCTORATE,DIVORCED,0,0,OTHER,AGENT,1,Hard to reach anyone who could actually help.,4,6
125944726633,F,4733 Sunset St ABERDEEN,katie.buckstead@outlook.com,SD,574013190,KATIE,BUCKSTEAD,17,63,MASTER,WIDOWED,3,4,RENT,AGENT,0,I felt pressured into products that weren’t a good fit.,6,6
589193573684,F,5784 Meadow Ave LEMONT,thelma.cruz@hotmail.com,IL,604393945,THELMA,CRUZ,11,28,DOCTORATE,WIDOWED,2,2,OWN,ADJUSTER,0,Premiums keep rising while support is unresponsive.,1,7
387573081113,M,6213 Spruce St MESA,carla.boske@gmail.com,AZ,852041753,CARLA,BOSKE,6,30,DOCTORATE,MARRIED,1,1,RENT,AGENT,1,Great value and fast claims support.,10,13
286343980042,M,7142 Ash Ter DALLAS,tiffany.murray@example.com,TX,752241211,TIFFANY,MURRAY,5,38,DOCTORATE,MARRIED,1,1,OWN,AGENT,1,"Professional team, smooth process from start to finish.",9,15
274289656216,M,4316 Maple Ln PORT SAINT LUCIE,louis.vega@example.com,FL,34952,LOUIS,VEGA,7,52,DOCTORATE,DIVORCED,2,2,RENT,ADJUSTER,0,Products are decent; service quality varies by rep.,8,5
359142411621,M,3721 Birch Way SAN ANTONIO,chelsey.wiener@mail.com,TX,78221,CHELSEY,WIENER,8,64,DOCTORATE,DIVORCED,0,0,MORTGAGE,AGENT,1,"Professional team, smooth process from start to finish.",9,12
677623213015,M,1115 Lake Blvd SUGAR LAND,lisa.sims@outlook.com,TX,774981302,LISA,SIMS,10,34,MASTER,DIVORCED,2,3,OWN,AGENT,0,Products are decent; service quality varies by rep.,8,15
