NPN,LICENSE_NUMBER,NAME,LICENSE_TYPE,QUALIFICATION,ISSUE_DATE,EXPIRATION_DATE,CITY,STATE,POSTAL_CODE,PROVINCE,HOME_STATE,REPCRD,BDFIRMCRD,BROKERDEALER_NAME,GENDER,INSURANCE_LICENSE_FLAG,AGENT_EMAIL_VALIDATION_FLAG,INDEPENDENT_CONTRACTOR_FLAG,SELING_AGENT_FLAG,FIRM_ASSOCIATED,AGENT_DOB,SE2_HIRE_DATE,AUM_SELFREPORTED,RETIREMENT_PROD_SELLER,BRANCH_TYPE,STATE_REGISTERED,FIRST_POLICY_SOLD,AGENT_TENURE,PRIOR_FIRM_CRD,PRIOR_FIRM_LAST_DATE,PRIOR_FIRM_START_DATE
5703259,2155698,LYDIA DE LEON,General Lines Agent,"Life, Accident, Health & HMO",1483574400000,2027-08-31,PALM BAY,FL,32905,null,MN,450995,68974,Associated Insurance Management LLC,F,1,1,1,1,1,257904000000,1420502400000,137962156,1,Independent,"MN,NH,IL",1421625600000,10.6,58156,2012-08-31,2010-03-27
20330726,2873834,CHRISTOPHER CATALANO,Adjuster,Adjuster - P&C,1658966400000,2026-03-31,BOSTON,MA,021165066,null,WI,146124,83740,Hylant,M,1,1,,1,,482889600000,1694649600000,4822680,1,Wirehouse,"WI,DE",1699142400000,1.9,null,null,null
17168493,3306778,MANUELITO ARUTA,Life Agent,Life Agent/Agency,1741651200000,2027-08-31,SACRAMENTO,CA,95835,null,MO,212981,85730,James G Parker Insurance Associates,M,1,1,,1,1,118540800000,1218326400000,9236212,1,Bank,"MO,NE,OR,MD",1229990400000,17,31419,2003-08-01,1996-10-30
21561802,3323154,KHADEJAH JONES,General Lines Agent,"Life, Accident, Health & HMO",1744848000000,2027-10-31,TYLER,TX,75702,null,IL,300850,77815,JMG,M,1,1,,1,1,249523200000,1693440000000,0,,Independent,"IL,IN",1700956800000,2,null,null,null
528158,2401834,MARK TAKAKI,General Lines Agent,"Life, Accident, Health & HMO",1556496000000,2025-11-30,BOCA RATON,FL,33428,null,OK,924200,14484,Houchens Insurance Group,F,1,1,,1,1,269136000000,1522108800000,4959808,1,Wirehouse,"OK,IA,HI",1528502400000,7.4,14071,2014-11-11,2011-06-12
21101880,3145918,KASEN RUSHING,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1710115200000,2026-08-31,EMORY,TX,75440,null,MN,712630,99563,Florida One Insurance Agency,F,1,,1,1,1,513820800000,1382486400000,0,,Independent,"MN,MT,FL,TN",1388275200000,11.8,69472,2012-04-18,2009-08-09
20736247,3056235,DAVID LEVIN,General Lines Agent,"Life, Accident, Health & HMO",1692835200000,2027-05-31,EAGLEVILLE,PA,19403,null,MT,195719,41297,Relation Insurance Inc.,M,,1,1,1,1,-8899200000,1169251200000,0,,Wirehouse,"MT,MO,ME,DE",1180310400000,18.6,null,null,null
21326917,3233470,MARTIN GARCIA RIOS,General Lines Agent,"Life, Accident, Health & HMO",1726617600000,2026-01-31,DALLAS,TX,75228,null,AR,137386,69697,Cross Insurance,M,1,,1,1,1,327369600000,1282089600000,3419295,,Bank,AR,1286064000000,15,53357,2007-04-23,2002-01-01
7224956,1518742,AUDREY BOND,Adjuster,Adjuster - All Lines,1218672000000,2025-08-31,WALTON,KY,410947511,null,WV,330735,50395,BancFirst Insurance Services Inc.,F,1,1,,1,1,-161136000000,1547424000000,201331172,1,Independent,"WV,GA,DC",1551225600000,6.6,null,null,null
20760656,3037523,EMILY SANCHEZ,General Lines Agent,"Life, Accident, Health & HMO",1689811200000,2025-06-30,MURFREESBORO,TN,37127,null,FL,461818,37011,Hotchkiss Insurance,F,1,1,,,1,-247968000000,1605052800000,5273032,,Independent,"FL,TN",1606953600000,4.8,25232,2020-01-18,2014-02-24
21458291,3289899,KENEDY LIEBERMAN,Adjuster,Adjuster - All Lines,1738540800000,2027-03-31,HOUSTON,TX,77041,null,MA,476512,66292,Florida One Insurance Agency,M,1,1,,1,1,-46828800000,1272067200000,0,,Regional,"MA,PA,TX,TN",1275955200000,15.3,14098,2005-05-12,2002-08-29
18290173,2159246,ALEXIS COSTELLO,Adjuster - DHS Texas,Adjuster - P&C DHS TX,1485129600000,2027-04-30,ALGONQUIN,IL,601029685,null,RI,262448,48966,BancFirst Insurance Services Inc.,M,,1,1,,1,614908800000,1159142400000,0,,Independent,"RI,PA,UT",1164585600000,18.9,36527,2004-01-11,1998-04-07
21646117,3358425,ARJUN ADAPALLI,Life Agent,Life Agent/Agency,1751846400000,2027-07-31,MANOR,TX,78653,null,VT,534662,46061,AssuredPartners,F,1,1,1,1,,268012800000,1574467200000,4560935,1,Independent,"VT,TX,RI",1575417600000,5.7,42821,2017-05-08,2011-02-18
21204817,3181181,SANDRA KWARTENG,Life Agent,Life Agent/Agency,1717027200000,2026-03-31,LEWISVILLE,TX,75077,null,KS,416738,41891,Hilb Group,F,1,1,1,,1,409190400000,1320278400000,45432315,1,Independent,"KS,MN",1330473600000,13.8,55955,2009-03-24,2004-12-20
8286496,1778848,BARRY PAGE,General Lines Agent,Property and Casualty,1343952000000,2027-07-31,SACRAMENTO,CA,95815,null,MI,334406,88102,Mackoul Risk Solutions LLC.,F,1,1,,1,1,-321494400000,1499299200000,0,,Independent,"MI,LA",1499558400000,8.1,44545,2014-05-28,2009-03-07
21120921,3156925,JASMINE JIMENEZ,Adjuster,Adjuster - All Lines,1712188800000,2026-01-31,TEMPE,AZ,85283,null,NE,848195,55818,The Plastridge Agency Inc.,M,1,1,,1,1,804556800000,1710028800000,1190880,,Regional,"NE,IN,NV,GA",1725062400000,1.4,10207,2022-10-04,2018-12-20
18627344,2830088,ALESSANDRA ATANASIO,Adjuster,Adjuster - P&C,1650585600000,2026-11-30,DALLAS,TX,752660042,null,ID,233187,36849,Sihle Insurance Group Inc.,M,1,1,1,,1,-338428800000,1629936000000,4023803,,Independent,"ID,OR,ND",1635811200000,4,null,null,null
20786055,3039020,MATTHEW LEVINSON,General Lines Agent,"Life, Accident, Health & HMO",1690156800000,2027-09-30,OAKLAND,CA,94618,null,NH,179453,97725,CCIG,M,1,1,,1,1,8380800000,1536796800000,7318312,,Wirehouse,NH,1538438400000,6.9,null,null,null
17379517,3369200,CHANDRA BEARD,General Lines Agent,Property and Casualty,1753747200000,2026-12-31,BURLESON,TX,760288243,null,MO,436372,36638,OVD Insurance,F,1,1,,,1,705801600000,1175385600000,7357762,1,Wirehouse,"MO,VT,RI",1188864000000,18.4,84642,2001-10-15,1995-05-09
21084341,3141802,LARRY LUTER,Life Agent,Life Agent/Agency,1709251200000,2026-03-31,ORLANDO,FL,32801,null,OK,802278,44456,Ross & Yerger Insurance,M,,1,,1,1,-33436800000,1474848000000,0,,Independent,"OK,KY,MA,PA",1479686400000,8.9,53492,2014-09-27,2013-03-03
20482576,3312032,YUNIER VALENZUELA,General Lines Agent,"Life, Accident, Health & HMO",1742774400000,2027-10-31,NOGALES,AZ,85621,null,OH,227549,45680,Accession Risk Management Group,M,1,1,,,1,-299894400000,1532995200000,7956302,,Regional,"OH,MS",1547337600000,7,51002,2015-08-05,2009-12-14
736644,773640,PETER TRAN,General Lines Agent,Property and Casualty,439776000000,2026-10-31,SUGAR LAND,TX,774985048,null,MO,356010,58851,Shepherd Insurance,M,1,1,,,1,332121600000,1556496000000,1212152,1,Independent,"MO,UT,NJ",1561507200000,6.3,null,null,null
20692163,2995850,DEANDRE POUGH,Adjuster - DHS Texas,Adjuster - All Lines DHS TX,1682294400000,2025-09-30,ZION,IL,60099,null,IL,430059,14239,Alera Group,M,1,1,,1,1,418262400000,1234396800000,12637796,1,Wirehouse,"IL,MS",1236643200000,16.5,50488,2004-03-31,2000-04-27
21350938,3244485,AMY DEAN,General Lines Agent,Property and Casualty,1728518400000,2026-12-31,LONGVIEW,TX,75605,null,OR,920103,82905,Huntington Insurance,M,1,1,,1,1,445737600000,1416355200000,15496628,1,Independent,"OR,CT",1424736000000,10.7,null,null,null
699966,914810,JAMES RODGERS,General Lines Agent,"Life, Accident, Health & HMO",844387200000,2026-10-31,COLLEGE STATION,TX,778451937,null,KS,904035,32605,Ansay & Associates LLC,M,1,1,1,1,1,571622400000,1622246400000,0,,Independent,KS,1625011200000,4.2,23322,2020-06-09,2019-04-02
15665530,1705217,CINDY HERB,Life Agent,Life Agent/Agency,1314662400000,2026-04-30,PLANO,TX,75025,null,ID,649813,90265,Kapnick Insurance Group,F,1,1,,1,,-82857600000,1730332800000,1074091,1,Bank,"ID,VT,MN",1734220800000,0.8,57811,2020-02-20,2016-07-03
10982518,1509735,KRISTIN RHEA,General Lines Agent,Property and Casualty,1213920000000,2027-06-30,DENTON,TX,762061278,null,VT,802794,97256,Superior Insurance Partners,M,1,1,1,1,1,-214790400000,1384905600000,0,,Regional,"VT,MN",1385337600000,11.7,89147,2009-12-21,2006-03-06
7627158,1217758,JOSE CASANUEVA,General Lines Agent,Property and Casualty,1046908800000,2027-03-31,MISSOURI CITY,TX,774593802,null,NY,793469,73833,Turner Surety & Insurance Brokerage,M,,1,,1,1,570585600000,1509926400000,0,,Regional,NY,1512172800000,7.8,35734,2015-10-17,2009-04-03
20640279,2971979,SYDNEE SPARKS,Life Agent,Life Agent/Agency,1678147200000,2025-07-31,DECATUR,TX,76234,null,IN,258806,27400,Buckner Company,F,1,1,1,1,1,332208000000,1480204800000,47438500,1,Wirehouse,"IN,KY,ND",1486339200000,8.7,19989,2013-07-14,2006-02-24
21082902,3139919,MICHAEL DALEO,General Lines Agent,"Life, Accident, Health & HMO",1708992000000,2026-01-31,ORLANDO,FL,32817,null,ME,836481,87702,Paramount Exclusive Insurance Services Inc.,F,1,1,1,1,1,499305600000,1668643200000,4583217,,Wirehouse,"ME,MT,NV",1680652800000,2.7,46202,2017-11-09,2014-06-03
20800514,3062947,LILIANA GARCIA,General Lines Agent,"Life, Accident, Health & HMO",1694044800000,2025-10-31,MIAMI,FL,33183,null,NC,240587,51208,AssuredPartners,M,1,,,1,1,643248000000,1405123200000,0,,Independent,"NC,TN,IL",1414886400000,11.1,41783,2009-01-15,2007-11-02
17622952,2020941,ERICA TURNER,Adjuster,Adjuster - P&C,1438646400000,2026-07-31,LINDENWOLD,NJ,080211304,null,IA,802454,10962,Turner Surety & Insurance Brokerage,F,1,1,1,,1,347241600000,1105056000000,7162932,1,Wirehouse,"IA,VT,MA",1108512000000,20.6,null,null,null
18037967,2380600,RANDY FORET,Life Agent,Life Agent/Agency,1550016000000,2025-11-30,GREENVILLE,SC,29661,null,WI,629308,97398,James G Parker Insurance Associates,F,1,1,1,1,1,709948800000,1407024000000,7028525,,Independent,WI,1412726400000,11,35254,2009-05-11,2006-03-10
17490312,2406059,MAXINE EBENEZER,General Lines Agent,Property and Casualty,1557705600000,2025-06-30,AKRON,OH,44308,null,SC,427494,84763,Hotchkiss Insurance,F,1,1,,,1,356227200000,1261699200000,4835089,1,Independent,SC,1276992000000,15.6,78395,2006-09-26,2004-04-28
20236381,2893841,LEKAYLA BROWN,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1662508800000,2026-04-30,FREDERICKSBURG,VA,224067251,null,AK,701080,79450,Cross Insurance,F,1,1,,1,1,-221356800000,1112227200000,5878161,1,Independent,AK,1112659200000,20.4,93525,2003-07-19,2002-07-19
18340841,2181403,ERIC WHITE,Adjuster,Adjuster - All Lines,1492473600000,2027-08-31,MAYFIELD VILLAGE,OH,441431589,null,OR,149775,82833,The Liberty Company Insurance Brokers,F,1,,,1,1,902188800000,1105056000000,6599807,1,Independent,"OR,ME,WI",1107820800000,20.6,null,null,null
7146943,2105430,PAULETTE ODOM,General Lines Agent,"Life, Accident, Health & HMO",1468195200000,2027-02-28,LANCASTER,CA,93534,null,AR,227518,22657,Alera Group,M,1,,1,1,1,-247622400000,1392163200000,0,,Independent,"AR,AZ,SC,LA",1394323200000,11.5,null,null,null
13177360,1847101,MATTHEW TURNQUIST,General Lines Agent,"Life, Accident, Health & HMO",1377129600000,2025-11-30,BROOMFIELD,CO,80023,null,PA,802910,86868,Home Services Insurance,M,1,1,,,1,764899200000,1333756800000,0,,Wirehouse,"PA,MO,AZ",1345334400000,13.4,72537,2008-02-18,2001-09-16
17139936,1891049,PAMELA NELSEN,General Lines Agent,Property and Casualty,1389657600000,2026-02-28,COLORADO SPRINGS,CO,809152711,null,AK,606053,66398,IMA,M,1,1,,1,1,892252800000,1520726400000,0,,Independent,AK,1527379200000,7.4,61368,2016-04-23,2012-07-25
2975265,994180,DANIEL WALKER,General Lines Agent,"Life, Accident, Health & HMO",951177600000,2027-02-28,SAN ANTONIO,TX,782780353,null,CA,570931,87164,TIS Insurance Services Inc.,M,1,,1,,1,-48384000000,1270857600000,2540997,1,Independent,"CA,CO,MA",1274659200000,15.4,null,null,null
19563341,2668535,BRANDON KASPER,General Lines Agent,"Life, Accident, Health & HMO",1620691200000,2025-12-31,RICHARDSON,TX,750811915,null,ME,482959,12398,Inszone Insurance,M,1,1,,1,1,686016000000,1351555200000,9173513,1,Wirehouse,"ME,WV",1357862400000,12.8,null,null,null
17164402,1889706,DONNA INGLEMAN,Escrow Officer,NONE,1008288000000,2026-12-31,PARIS,TX,75460,null,OK,970783,24863,Superior Insurance Partners,M,1,,1,,1,917049600000,1289088000000,9188848,1,Independent,"OK,HI",1300060800000,14.8,32592,2009-07-02,2007-03-21
20067618,3057218,ASHLEY BROWN,General Lines Agent,"Life, Accident, Health & HMO",1693180800000,2027-03-31,AUSTIN,TX,787176078,null,AL,562196,44934,Turner Surety & Insurance Brokerage,M,1,1,1,1,1,-261532800000,1456790400000,0,,Independent,AL,1471564800000,9.5,68011,2013-11-26,2012-07-04
1453245,1550609,DAVID SHYMKUS,General Lines Agent,"Life, Accident, Health & HMO",1233792000000,2027-02-28,COLUMBUS,IN,472010000,null,WI,630000,48847,Alera Group,M,1,1,,,1,71452800000,1387065600000,0,,Independent,WI,1388016000000,11.7,null,null,null
7683148,2008311,TRACY COLE,General Lines Agent,Property and Casualty,1433894400000,2025-12-31,PLANO,TX,750240266,null,ME,452375,18515,USI Insurance Services,M,1,1,1,,1,626054400000,1437955200000,3182549,,Independent,ME,1450656000000,10.1,14121,2012-03-29,2007-09-29
1245775,2534072,CHRISTOPHER MONEY,Adjuster,Adjuster - All Lines,1592956800000,2026-01-31,ARLINGTON,TX,760135227,null,NM,166779,77672,Atlas Insurance Agency,M,1,1,1,,1,414806400000,1356825600000,1319637,1,Independent,"NM,AL,CO,DE",1365724800000,12.6,36570,2012-01-11,2006-04-17
10683450,1507135,JACKIE HALLADA,General Lines Agent,"Life, Accident, Health & HMO",1212710400000,2026-11-30,MAGNOLIA,TX,773542489,null,VA,184098,89054,Charles L. Crane Agency,F,1,1,,1,1,260755200000,1477699200000,0,,Wirehouse,"VA,CO,FL",1480291200000,8.8,38327,2013-10-09,2008-09-09
19781264,3051360,YOUNG LAMONTE DOUGLAS SR,General Lines Agent,Property and Casualty,1692144000000,2027-05-31,ONTARIO,CA,917647973,null,DC,442557,95067,TWFG,F,,1,,1,1,642902400000,1647388800000,0,,Regional,"DC,CA",1653004800000,3.4,14722,2021-01-26,2014-03-04
18989472,3203045,MICHAEL METELKO,General Lines Agent,"Life, Accident, Health & HMO",1721174400000,2026-12-31,CINCINNATI,OH,452453114,null,NV,710216,31423,Marshall + Sterling Enterprises Inc.,M,1,,,1,1,552700800000,1606608000000,3355005,,Independent,"NV,WY,CA,WI",1619827200000,4.7,20003,2017-06-04,2014-06-28
16656441,2185439,SKYLER BLOOD,General Lines Agent,"Life, Accident, Health & HMO",1493769600000,2026-03-31,LEHI,UT,840435228,null,IN,608894,46751,Haas & Wilkerson Insurance,F,1,1,,1,1,390009600000,1401580800000,30404570,1,Bank,"IN,GA,RI",1409011200000,11.2,null,null,null
1668313,1106201,WARREN T BUD BALDWIN JR,General Lines Agent,Property and Casualty,995587200000,2026-01-31,FAYETTEVILLE,AR,727034854,null,SC,338367,43733,Swingle Collins & Associates Inc.,M,1,1,,1,1,653788800000,1492732800000,6720078,1,Bank,SC,1496102400000,8.3,63593,2015-02-20,2012-06-24
1261025,865296,WILLIAM COX,General Lines Agent,Property and Casualty,810950400000,2027-01-31,FORT WORTH,TX,761166860,null,MO,202225,59525,Moody Insurance Agency Inc.,M,1,,,,1,521856000000,1334448000000,2797571,1,Independent,"MO,NC",1335052800000,13.3,27459,2010-07-13,2008-10-08
1952770,956306,QUYEN NGUYENBA,General Lines Agent,Property and Casualty,900979200000,2026-08-31,BELLAIRE,TX,774013964,null,VA,180113,55397,The Daniel and Henry Company,F,1,1,1,,,177984000000,1619827200000,8968855,,Independent,VA,1627257600000,4.3,34421,2017-06-20,2014-09-29
1299298,2021473,WILLIAM CONRAD,Adjuster,Adjuster - P&C,1438819200000,2025-10-31,BLOOMINGTON,MN,55431,null,NC,892739,41548,R&R Insurance Services Inc.,F,1,1,,,1,877219200000,1214697600000,6256512,,Bank,NC,1221523200000,17.1,91658,2005-07-29,1998-03-05
19223653,2424213,DANIEL ARGUELLO,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1562803200000,2027-05-31,SAN ANTONIO,TX,782511933,null,NY,991225,90461,AssuredPartners,F,1,1,1,,1,-356659200000,1281484800000,27693773,1,Regional,"NY,VT",1288569600000,15,null,null,null
16291641,2081999,BONNIE SEARS,Adjuster - DHS Texas,Adjuster - P&C DHS TX,1460073600000,2026-05-31,NASHVILLE,TN,372036353,null,AL,609655,54530,Atlas Insurance Brokers LLC,M,1,1,,,1,318038400000,1241049600000,1940486,1,Wirehouse,"AL,NJ,AZ",1251676800000,16.3,null,null,null
21252483,3201877,YUNIESKA ROJAS RODRIGUEZ,Life Agent,Life Agent/Agency,1721001600000,2026-07-31,HOUSTON,TX,77042,null,DE,120330,43171,Watkins Insurance Group,F,1,1,,,1,918864000000,1706140800000,0,,Independent,"DE,VA,MI,NY",1711584000000,1.6,null,null,null
19196072,2415304,DENISSE SAENZ,General Lines Agent,Property and Casualty,1560211200000,2027-07-31,ODESSA,TX,797646740,null,TN,503025,96687,Shepherd Insurance,F,1,1,1,1,1,365385600000,1419897600000,7244400,,Independent,"TN,CO",1427241600000,10.6,null,null,null
20154405,2768216,BLAKE CLARKE,General Lines Agent,"Life, Accident, Health & HMO",1637625600000,2025-10-31,DALLAS,TX,75206,null,KY,199481,20493,Leavitt Group,F,1,,,,1,777686400000,1530316800000,17934584,1,Independent,"KY,CA,ME",1537228800000,7.1,null,null,null
7331337,1201451,JOSHUA BARRETT,Adjuster,Adjuster - P&C,1034899200000,2027-02-28,MCKINNEY,TX,750703037,null,MI,873221,69803,Unison Risk Advisors,F,1,1,,1,1,-92448000000,1459296000000,1722526,1,Wirehouse,MI,1465862400000,9.4,68799,2012-03-25,2010-07-10
12260846,2548395,CURTIS IORIO,General Lines Agent,Property and Casualty,1596153600000,2026-01-31,ANN ARBOR,MI,481041019,null,NM,292595,53809,King Risk Partners,M,1,1,1,,1,948067200000,1338076800000,0,,Wirehouse,"NM,AK,VT,IA",1351987200000,13.2,null,null,null
17332082,2522710,AUSTRALIA PALMERS,General Lines Agent,"Life, Accident, Health & HMO",1589932800000,2026-05-31,MIRAMAR,FL,33027,null,KY,158959,92933,Alliant Insurance Services/Confie,F,,1,,1,1,492220800000,1499040000000,48971819,1,Wirehouse,"KY,WA,IL",1509840000000,8.1,60018,2013-01-31,2006-03-18
20327586,2841113,JAYDEN GARDNER,General Lines Agent,Property and Casualty,1652745600000,2026-05-31,KNOXVILLE,TN,37921,null,UT,804590,72205,Superior Insurance Partners,F,1,1,,1,1,612835200000,1309910400000,8719832,,Independent,"UT,NJ",1310688000000,14.1,null,null,null
4509708,2495502,PATRICIA GIBLIN,Life Agent,Life Agent/Agency,1582502400000,2026-09-30,VESTAL,NY,13760,null,MN,479396,43317,Kapnick Insurance Group,F,1,1,,1,,550281600000,1346976000000,7786793,1,Independent,"MN,GA",1353888000000,12.9,null,null,null
15905130,1641201,STEPHANIE DECKER,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1282694400000,2027-06-30,PFLUGERVILLE,TX,78660,null,MT,368777,76070,Home Services Insurance,F,,1,1,1,1,631670400000,1693785600000,9393988,,Wirehouse,MT,1700092800000,1.9,null,null,null
20733570,3016831,CARLY RIESGAARD,Adjuster,Adjuster - P&C,1686096000000,2027-04-30,BOSTON,MA,021165066,null,WV,534975,39139,Christensen Group Inc.,F,1,1,,,1,-243734400000,1349222400000,4436888,1,Wirehouse,"WV,CT,NH",1360022400000,12.9,null,null,null
19878297,2659357,JULEAH HUNT,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1618876800000,2027-04-30,CEDAR PARK,TX,786139027,null,ND,724077,64860,Houchens Insurance Group,M,1,1,1,1,1,216518400000,1721088000000,0,,Wirehouse,ND,1722988800000,1.1,35295,2020-08-09,2018-11-21
21612035,3375549,TYTIANNA SHEPHERD SENEGAL,General Lines Agent,"Life, Accident, Health & HMO",1754870400000,2027-07-31,HOUSTON,TX,770166565,null,MT,250260,71686,Mackoul Risk Solutions LLC.,F,,1,,1,1,968112000000,1271808000000,3291478,1,Regional,"MT,DE,CT",1279411200000,15.3,33874,2009-03-15,2007-01-10
16960004,2288965,MICHAEL ANTHONY LANDRY JR.,Life Agent,Life Agent/Agency,1523491200000,2026-12-31,HUMBLE,TX,773465162,null,CT,648892,71474,Kapnick Insurance Group,F,1,1,,1,1,-97459200000,1522627200000,0,,Independent,"CT,SC",1522972800000,7.4,90632,2014-01-15,2008-07-02
20172998,3335200,DARBY OLEARY,General Lines Agent,"Life, Accident, Health & HMO",1747180800000,2027-02-28,WAUCONDA,IL,60084,null,SD,856487,93201,CAC Group,F,1,1,,1,1,121305600000,1358035200000,8976199,1,Wirehouse,"SD,NY,AL",1372896000000,12.6,null,null,null
7148410,3037532,KATY HYMAN ROTH,General Lines Agent,Property and Casualty,1689811200000,2025-10-31,CENTENNIAL,CO,801117002,null,WY,966437,93454,James G Parker Insurance Associates,M,1,1,,1,1,-362016000000,1580515200000,564875,,Independent,"WY,MI",1582502400000,5.5,null,null,null
21317349,3229069,DEMERIUS WILLIAMS,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1725926400000,2026-11-30,DALLAS,TX,752874439,null,MI,430753,66791,Robertson Ryan Insurance,M,1,1,,1,1,794448000000,1505865600000,2376408,,Independent,"MI,TN",1506384000000,7.9,null,null,null
18787679,2298329,JOSE PARKER,General Lines Agent,"Life, Accident, Health & HMO",1526256000000,2026-06-30,HOUSTON,TX,770425267,null,UT,441390,25270,OneDigital,F,1,1,,1,1,-85795200000,1462752000000,0,,Independent,"UT,PA,AZ,OH",1469577600000,9.3,null,null,null
20877367,3079009,ALYAS RAMIREZ,Adjuster,Adjuster - All Lines,1696550400000,2027-01-31,DALLAS,TX,752043237,null,OR,873982,21122,C3 Risk & Insurance,M,1,1,1,1,1,139622400000,1432339200000,0,,Independent,"OR,MD,IN,LA",1445904000000,10.2,72528,2011-09-06,2003-09-19
20551350,3105271,PATRICIA GEIGER,Life Agent,Life Agent/Agency,1701561600000,2027-05-31,RALEIGH,NC,27603,null,CT,535886,93187,Houchens Insurance Group,M,1,1,1,1,1,462499200000,1664928000000,6946291,,Independent,"CT,IL,MO",1673654400000,2.9,77820,2020-04-17,2016-03-23
16304417,2189518,RENEE SIMMONS,General Lines Agent,Property and Casualty,1495065600000,2027-04-30,KERNERSVILLE,NC,272848888,null,SD,231451,56756,TIS Insurance Services Inc.,M,1,1,1,1,1,240105600000,1583280000000,32863780,1,Wirehouse,"SD,NY",1587081600000,5.5,20342,2014-09-28,2012-07-31
20804741,3044326,NICOLE WILLIAMS,Adjuster - DHS Texas,Adjuster - All Lines DHS TX,1690934400000,2027-04-30,LUTHERVILLE,MD,21093,null,MA,488646,88017,Starkweather & Shepley Insurance Brokerage Inc.,F,1,1,1,,1,904435200000,1332806400000,5533922,,Independent,"MA,AR",1346198400000,13.4,43061,2006-12-17,2002-10-06
21173032,3237482,PAUL ATTIQ,General Lines Agent,"Life, Accident, Health & HMO",1727222400000,2026-02-28,FARMINGTON HILLS,MI,48331,null,SD,403172,83251,BroadStreet Partners Inc.,F,1,1,1,1,1,-201744000000,1454803200000,19415409,1,Wirehouse,"SD,HI",1461974400000,9.5,null,null,null
